date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:25:51	23864/23864	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2214859-5d38-873bba00%22	http://catalog.wlimg.com/main-common/fonts/marcellus.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/marcellus.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:25:56	117811/117811	---M-Z	200	added ('OK')	text/xml	etag:%2214829-1cc33-86291180%22	http://catalog.wlimg.com/main-common/fonts/opensans.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/opensans.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:25:58	726032/726032	---MCZ	200	added ('OK')	text/xml	etag:%2214873-b1410-87e392c0%22	http://catalog.wlimg.com/main-common/fonts/loveyalikeasister.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/loveyalikeasister.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:25:58	45380/45380	---M-Z	200	added ('OK')	text/plain	etag:%2214831-b144-87b5cc00%22	http://catalog.wlimg.com/main-common/fonts/opensans.ttf	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/opensans.ttf	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:25:59	24888/24888	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2214827-6138-86479600%22	http://catalog.wlimg.com/main-common/fonts/opensans.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/opensans.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:25:59	41218/41218	---M-Z	200	added ('OK')	video/unknown	etag:%221484e-a102-86feb100%22	http://catalog.wlimg.com/main-common/fonts/oregano.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/oregano.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:03	20022/20022	---M-Z	200	added ('OK')	text/plain	etag:%2214858-4e36-873bba00%22	http://catalog.wlimg.com/main-common/fonts/oswald.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/oswald.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:05	45496/45496	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2214865-b1b8-87880540%22	http://catalog.wlimg.com/main-common/fonts/oregano.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/oregano.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:05	50176/50176	---M-Z	200	added ('OK')	text/plain	etag:%221486c-c400-87a689c0%22	http://catalog.wlimg.com/main-common/fonts/oswald.ttf	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/oswald.ttf	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:05	41218/41218	---M-Z	200	added ('OK')	video/unknown	etag:%221484e-a102-86feb100%22	http://catalog.wlimg.com/main-common/fonts/oregano.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/oreganod41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:06	20022/20022	---M-Z	200	added ('OK')	text/plain	etag:%2214858-4e36-873bba00%22	http://catalog.wlimg.com/main-common/fonts/oswald.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/oswaldd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:08	30245/30245	---M-Z	200	added ('OK')	text/plain	etag:%2214845-7625-86e02c80%22	http://catalog.wlimg.com/main-common/fonts/parisienne.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/parisienned41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:13	33588/33588	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2214848-8334-86e02c80%22	http://catalog.wlimg.com/main-common/fonts/parisienne.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/parisienne.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:15	350729/350729	---MCZ	200	added ('OK')	text/xml	etag:%2214864-55a09-8778c300%22	http://catalog.wlimg.com/main-common/fonts/parisienne.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/parisienne.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:16	31890/31890	---M-Z	200	added ('OK')	text/plain	etag:%2214832-7c92-87c50e40%22	http://catalog.wlimg.com/main-common/fonts/playball.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/playball.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:17	62880/62880	---M-Z	200	added ('OK')	text/plain	etag:%221482c-f5a0-86c1a800%22	http://catalog.wlimg.com/main-common/fonts/playball.ttf	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/playball.ttf	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:17	31890/31890	---M-Z	200	added ('OK')	text/plain	etag:%2214832-7c92-87c50e40%22	http://catalog.wlimg.com/main-common/fonts/playball.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/playballd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:18	123364/123364	---M-Z	200	added ('OK')	text/xml	etag:%221482d-1e1e4-86d0ea40%22	http://catalog.wlimg.com/main-common/fonts/playball.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/playball.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:20	17954/17954	---M-Z	200	added ('OK')	text/plain	etag:%221486b-4622-87a689c0%22	http://catalog.wlimg.com/main-common/fonts/righteous.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/righteousd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:20	182837/182837	---M-Z	200	added ('OK')	text/xml	etag:%221483f-2ca35-86b265c0%22	http://catalog.wlimg.com/main-common/fonts/righteous.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/righteous.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:23	22717/22717	---M-Z	200	added ('OK')	text/plain	etag:%221482b-58bd-8693e140%22	http://catalog.wlimg.com/main-common/fonts/roboto.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/roboto.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:23	76312/76312	---M-Z	200	added ('OK')	text/xml	etag:%221482a-12a18-86849f00%22	http://catalog.wlimg.com/main-common/fonts/roboto.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/roboto.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:24	48020/48020	---M-Z	200	added ('OK')	text/plain	etag:%2214830-bb94-876980c0%22	http://catalog.wlimg.com/main-common/fonts/roboto.ttf	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/roboto.ttf	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:26	26280/26280	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2214828-66a8-86661a80%22	http://catalog.wlimg.com/main-common/fonts/roboto.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/roboto.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:26	22717/22717	---M-Z	200	added ('OK')	text/plain	etag:%221482b-58bd-8693e140%22	http://catalog.wlimg.com/main-common/fonts/roboto.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/robotod41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:36	82695/82695	---MCZ	200	added ('OK')	text/plain	etag:%221484d-14307-86feb100%22	http://catalog.wlimg.com/main-common/fonts/robotocondensed.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/robotocondensed.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:40	82695/82695	---MCZ	200	added ('OK')	text/plain	etag:%221484d-14307-86feb100%22	http://catalog.wlimg.com/main-common/fonts/robotocondensed.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/robotocondensedd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:42	94808/94808	---MCZ	200	added ('OK')	application/x-font-woff	etag:%221483c-17258-86a32380%22	http://catalog.wlimg.com/main-common/fonts/robotocondensed.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/robotocondensed.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:42	192680/192680	---MCZ	200	added ('OK')	text/plain	etag:%2214834-2f0a8-8619cf40%22	http://catalog.wlimg.com/main-common/fonts/Unkempt.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/Unkempt.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:51	648884/648884	---MCZ	200	added ('OK')	text/xml	etag:%2214835-9e6b4-86479600%22	http://catalog.wlimg.com/main-common/fonts/Unkempt.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/Unkempt.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:26:57	192680/192680	---MCZ	200	added ('OK')	text/plain	etag:%2214834-2f0a8-8619cf40%22	http://catalog.wlimg.com/main-common/fonts/Unkempt.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/Unkemptd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:02	165548/165548	---M-Z	200	added ('OK')	text/plain	etag:%22146a6-286ac-6c1d7d80%22	http://catalog.wlimg.com/main-common/fonts/fontawesome-webfont.ttf	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/fontawesome-webfont.ttf	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:05	25812/25812	---M-Z	200	added ('OK')	text/plain	etag:%222140272-64d4-fb96aec0%22	http://catalog.wlimg.com/main-common/fonts/ColabReg.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/ColabReg.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:08	25812/25812	---M-Z	200	added ('OK')	text/plain	etag:%222140272-64d4-fb96aec0%22	http://catalog.wlimg.com/main-common/fonts/ColabReg.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/ColabRegd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:08	165742/165742	---MCZ	200	added ('OK')	text/plain	etag:%22146d6-2876e-6c2cbfc0%22	http://catalog.wlimg.com/main-common/fonts/fontawesome-webfont.eot	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/fontawesome-webfont.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:10	444379/444379	---MCZ	200	added ('OK')	text/xml	etag:%22146d5-6c7db-6c2cbfc0%22	http://catalog.wlimg.com/main-common/fonts/fontawesome-webfont.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/fontawesome-webfont.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:10	86406/86406	---M-Z	200	added ('OK')	text/xml	etag:%222140270-15186-fb876c80%22	http://catalog.wlimg.com/main-common/fonts/ColabReg.svg	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/ColabReg.svg	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:11	165742/165742	---MCZ	200	added ('OK')	text/plain	etag:%22146d6-2876e-6c2cbfc0%22	http://catalog.wlimg.com/main-common/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/fontawesome-webfontd41d.eot	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:12	14436/14436	---M-Z	200	added ('OK')	application/x-font-woff	etag:%22214026c-3864-fb782a40%22	http://catalog.wlimg.com/main-common/fonts/ColabReg.woff	C:/My%20Web%20Sites/allied/catalog.wlimg.com/main-common/fonts/ColabReg.woff	(from http://catalog.wlimg.com/main-common/catalog_common.css)
01:27:13	24336/24336	---M--	200	added ('OK')	image/png	etag:%2219448f6-5f10-a41e5d00%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/adv-mdm.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/adv-mdm.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:14	22383/22383	---M--	200	added ('OK')	image/png	etag:%221944911-576f-a45b6600%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/automobile.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/automobile.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:15	22534/22534	---M--	200	added ('OK')	image/png	etag:%2219448fc-5806-a41e5d00%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/a-industry.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/a-industry.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:16	28867/28867	---M--	200	added ('OK')	image/png	etag:%2219448f8-70c3-a45b6600%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/banking.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/banking.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:17	30846/30846	---M--	200	added ('OK')	image/png	etag:%22194490e-787e-a46aa840%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/bfsi.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/bfsi.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:18	27210/27210	---M--	200	added ('OK')	image/png	etag:%221944902-6a4a-a46aa840%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/bpo.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/bpo.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:19	25897/25897	---M--	200	added ('OK')	image/png	etag:%221944905-6529-a3f09640%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/chemical-PF.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/chemical-PF.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:22	32822/32822	---M--	200	added ('OK')	image/png	etag:%221944924-8036-a3f09640%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/cons-durab.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/cons-durab.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:22	17569/17569	---M--	200	added ('OK')	image/png	etag:%22194490f-44a1-a3a44b00%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/event-Org.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/event-Org.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:23	32382/32382	---M--	200	added ('OK')	image/png	etag:%221944922-7e7e-a40f1ac0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/education-t.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/education-t.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:24	330/330	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jan%202018%2019:57:25%20GMT	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/fab-erec.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/fab-erec.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:24	36783/36783	---M--	200	added ('OK')	image/png	etag:%221944914-8faf-a3e15400%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/E-technical.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/E-technical.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:25	29814/29814	---M--	200	added ('OK')	image/png	etag:%22194491e-7476-a3b38d40%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/exp-imp.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/exp-imp.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:26	29448/29448	---M--	200	added ('OK')	image/png	etag:%221944913-7308-a3b38d40%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/finance.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/finance.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:28	32742/32742	---M--	200	added ('OK')	image/png	etag:%221944901-7fe6-a3c2cf80%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/fmcg.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/fmcg.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:29	30752/30752	---M--	200	added ('OK')	image/png	etag:%221944903-7820-a3c2cf80%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/food-ind.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/food-ind.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:30	30952/30952	---M--	200	added ('OK')	image/png	etag:%2219448f2-78e8-a3c2cf80%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/heavy-ind.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/heavy-ind.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:32	35195/35195	---M--	200	added ('OK')	image/png	etag:%2219448fa-897b-a3e15400%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/ites.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/ites.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:33	27391/27391	---M--	200	added ('OK')	image/png	etag:%2219448fb-6aff-a3768440%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/manufac-O.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/manufac-O.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:34	26159/26159	---M--	200	added ('OK')	image/png	etag:%2219448ff-662f-a385c680%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/oil-gas.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/oil-gas.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:36	27643/27643	---M--	200	added ('OK')	image/png	etag:%221944912-6bfb-a357ffc0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/pharma-MH.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/pharma-MH.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:37	28035/28035	---M--	200	added ('OK')	image/png	etag:%221944921-6d83-a357ffc0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/PP-ind.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/PP-ind.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:37	18634/18634	---M--	200	added ('OK')	image/png	etag:%22194491f-48ca-a357ffc0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/PR-energy.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/PR-energy.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:41	33298/33298	---M--	200	added ('OK')	image/png	etag:%2219448f1-8212-a3674200%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/retail.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/retail.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:41	24194/24194	---M--	200	added ('OK')	image/png	etag:%22194491d-5e82-a31af6c0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/sales-markt.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/sales-markt.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:42	23983/23983	---M--	200	added ('OK')	image/png	etag:%221944910-5daf-a3397b40%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/texttile-ind.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/texttile-ind.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:42	37820/37820	---M--	200	added ('OK')	image/png	etag:%221944908-93bc-a32a3900%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/telecom-tech.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/telecom-tech.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:47	29922/29922	---M--	200	added ('OK')	image/png	etag:%221944900-74e2-a3f09640%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/career-cons.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/career-cons.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:52	22960/22960	---M--	200	added ('OK')	image/png	etag:%221944918-59b0-a3ffd880%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/dist-educt.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/dist-educt.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:52	331/331	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jan%202018%2019:57:54%20GMT	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/event-org.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/event-org-2.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:53	36609/36609	---M--	200	added ('OK')	image/png	etag:%221944cad-8f01-1a8b0a80%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/domes-plac.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/domes-plac.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:55	30382/30382	---M--	200	added ('OK')	image/png	etag:%221944925-76ae-a3b38d40%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/ex-search.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/ex-search.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:58	29855/29855	---M--	200	added ('OK')	image/png	etag:%221944907-749f-a3c2cf80%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/head-hunt.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/head-hunt.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:59	27215/27215	---M--	200	added ('OK')	image/png	etag:%221944917-6a4f-a3d211c0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/house-ser.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/house-ser.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:27:59	29224/29224	---M--	200	added ('OK')	image/png	etag:%22194490a-7228-a3d211c0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/hr-consul.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/hr-consul.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:00	29212/29212	---M--	200	added ('OK')	image/png	etag:%22194490d-721c-a3768440%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/manp-rec.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/manp-rec.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:00	13581/13581	---M--	200	added ('OK')	image/png	etag:%2219448f5-350d-a385c680%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/migr-ser.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/migr-ser.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:03	24846/24846	---M--	200	added ('OK')	image/png	etag:%22194490c-610e-a3a44b00%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/overseas.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/overseas.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:04	24938/24938	---M--	200	added ('OK')	image/png	etag:%221944926-616a-a3a44b00%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/payr-mang.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/payr-mang.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:04	21295/21295	---M--	200	added ('OK')	image/png	etag:%221944923-532f-a32a3900%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/secr-ser.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/secr-ser.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:04	29721/29721	---M--	200	added ('OK')	image/png	etag:%2219448f3-7419-a31af6c0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/rpo-ser.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/rpo-ser.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:07	25695/25695	---M--	200	added ('OK')	image/png	etag:%2219448f7-645f-a32a3900%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/staff-sol.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/staff-sol.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:08	29357/29357	---M--	200	added ('OK')	image/png	etag:%2219448fe-72ad-a3397b40%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/train-develop.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/train-develop.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:08	26377/26377	---M--	200	added ('OK')	image/png	etag:%22194491a-6709-a357ffc0%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/work-home.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/work-home.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
01:28:10	25151/25151	---M--	200	added ('OK')	image/png	etag:%221944909-623f-a3674200%22	http://catalog.wlimg.com/templates-images/12569/12573/pi-icons/realestate.png	C:/My%20Web%20Sites/allied/catalog.wlimg.com/templates-images/12569/12573/pi-icons/realestate.png	(from http://catalog.wlimg.com/templates-images/12569/12573/catalog.css)
